patent_id,label,content,label_USPTO_original,predictions,predictions_GPT4,Manual Audit
10000119,3,"Tell me whether this is a green patent related to transportation with Yes or No. Constant velocity drive assembly.A constant velocity driveline assembly comprises a tail housing assembly with a housing, at least two bearings inside the housing, and a first drive hub supported by the at least two bearings. The first drive hub may be substantially fixed longitudinally and configured to connect to an engine or transmission of the automobile. The assembly comprises a second drive hub configured to connect to a rear differential of the automobile. Each drive hubs may include a barrel portion and a mounting flange connected to an end of the barrel portion. The assembly includes a first constant velocity driveshaft joint configured to attach to the mounting flange of the first drive hub. The assembly includes a drive shaft having a first splined axial end coupled to the internal spline of the first constant velocity driveshaft joint. The assembly may include a second constant velocity driveshaft joint comprising internal splines to couple to a second splined axial end of the drive shaft to transmit torque, the second drive hub coupled to an external housing of the second constant velocity driveshaft joint.",No,Yes,No,No
10000121,3,Tell me whether this is a green patent related to transportation with Yes or No. Vehicle computer system with transparent display.The invention relates to a vehicle computer system. The vehicle computer system gathers data from a safety sensor to determine whether the proper safety conditions are present for the vehicle operator to interact with the vehicle computer system. A safety controller receives safety condition data gathered from the safety sensor and instructs the display manager to disable the display of information to the vehicle operator during unsafe operating conditions. The vehicle computer system advantageously employs a transparent display screen to provide greater field of vision of the vehicle operator than could be provided by a traditional display screen.,No,Yes,Yes,No
10000240,3,"Tell me whether this is a green patent related to transportation with Yes or No. Vehicle high voltage equipment mounting for rear-end collisions.A vehicle includes an engine, a seat, an upper member, a lower member, and a high voltage equipment. The engine is provided at a rear in a front-rear direction of the vehicle. The seat is provided in front of the engine in the front-rear direction. The upper member is provided between the seat and the engine in the front-rear direction and extends in a vehicle width direction of the vehicle perpendicular to the front-rear direction. The lower member extends in the vehicle width direction and is provided between the seat and the engine below the upper member in a vehicle height direction of the vehicle perpendicular to the front-rear direction and the vehicle width direction. The high voltage equipment is provided between the seat and the engine and in a space surrounded by the upper member and the lower member.",No,Yes,No,No
10000624,3,"Tell me whether this is a green patent related to transportation with Yes or No. Electrostatic dissipative polyester TPU and compositions thereof.The present invention relates to an electrostatic dissipative thermoplastic polyurethane composition made by reacting (a) at least one polyester polyol intermediate with (b) at least one diisocyanate and (c) at least one chain extender. The polyester polyol intermediate, may be derived from at least one dialkylene glycol and at least one dicarboxylic acid, or an ester or anhydride thereof. The invention further provides for methods of making said thermoplastic polyurethane composition, polymer blends containing said thermoplastic and polymer articles made from said thermoplastic.",No,No,No,No
10000851,3,"Tell me whether this is a green patent related to transportation with Yes or No. Cold spray manufacturing of MAXMET composites.A process of forming a MAXMET composite coating or component on an article, that in the case of components can be removed, comprising providing an article having a substrate. The process includes providing at least one powder containing the MAXMET composite, wherein the MAXMET composite comprises a mixture of MAX phase particles and metal. Cold spraying the at least one powder on the substrate at a critical velocity. Forming a layer of the MAXMET composite on the substrate.",No,Yes,No,No
10000856,3,"Tell me whether this is a green patent related to transportation with Yes or No. Electrochemical cell having a cascade seal configuration and hydrogen reclamation.An electrochemical cell includes a pair of bipolar plates and a membrane electrode assembly between the bipolar plates. The electrochemical cell further includes a first seal defining a high pressure zone, wherein the first seal is located between the bipolar plates and configured to contain a first fluid within the high pressure zone. Further, the electrochemical cell includes a second seal defining an intermediate pressure zone, wherein the second seal is located between the bipolar plates and configured to contain a second fluid within the intermediate pressure zone. The first seal is configured to leak the first fluid into the intermediate pressure zone when the first seal unseats.",No,No,Yes,No
10001016,3,"Tell me whether this is a green patent related to transportation with Yes or No. Turbomachine blade having a main body including a plane first attachment surface.A turbomachine blade having a main body (10) that includes a plane, first attachment surface (100) having a first rim contour (110), a cover (20; 21, 22) that has a plane, second attachment surface (200) having a second rim contour (210) that is welded to the first attachment surface, and a tuning body configuration having at least one tuning body (30; 31-33) for contacting an inner wall (220) of the cover by impact therewith, a gap (s) being formed between the first and the second rim contour.",No,Yes,Yes,No
10001017,3,"Tell me whether this is a green patent related to transportation with Yes or No. Turbomachine component with a stress relief cavity.A turbomachine component with a stress relief cavity includes an airfoil and a platform. The airfoil has a trailing edge. The platform has a trailing edge region, a seal strip slot and a stress relief cavity. The trailing edge region supports at least a part of the trailing edge. The stress relief cavity extends inside the platform into the trailing edge region and is an extension of the seal strip slot.",No,Yes,Yes,No
10001018,3,"Tell me whether this is a green patent related to transportation with Yes or No. Hot gas path component with impingement and pedestal cooling.The present application provides a hot gas path component for use in a hot gas path of a gas turbine engine. The hot gas path component may include an internal wall, an external wall facing the hot gas path, an impingement wall, a number of internal wall pedestals positioned between the internal wall and the impingement wall, and a number of external wall pedestals positioned between the external wall and the impingement wall.",No,No,No,No
10001020,3,"Tell me whether this is a green patent related to transportation with Yes or No. Composite fan blade, including wheel and assembly characterized by same.An improved fan blade is characterized by a fan blade body and anchors extending therefrom. The fan blade body includes opposingly paired ends and opposingly paired sides, the opposingly paired ends for extension between a backplate and a wheel cone of a fan wheel assembly, with each side of the opposingly paired sides for united extension across a portion of each of the backplate and wheel cone of the fan wheel assembly. Each anchor of the anchors includes an aperture, with each anchor of the anchors substantially extendable through a portion of either of the backplate or wheel cone of the fan wheel assembly such that at least a portion of the aperture of the anchor extends beyond either of the backplate or wheel cone of the fan wheel assembly with the at least a portion of the aperture of the anchor for receipt of an anchor pin.",No,Yes,Yes,No
10001021,3,"Tell me whether this is a green patent related to transportation with Yes or No. Barrier layer for a turbocharger.A system, in particular a turbocharger with a barrier layer for protecting against high temperature corrosion of parts and/or components of the system or turbocharger that are subjected to high temperatures, where the barrier layer includes at least one Cr—Al—O layer.",No,Yes,Yes,Yes
10001028,3,"Tell me whether this is a green patent related to transportation with Yes or No. Dual spring bearing support housing.A bearing support housing for a gas turbine engine includes: an annular mounting flange; a first bearing cage including: an annular first bearing support ring; and an annular array of axially-extending first spring arms interconnecting the first bearing support ring and the mounting flange; and a second bearing cage including: an annular second bearing support ring; and an annular array of axially-extending second spring arms interconnecting the second bearing support ring and the mounting flange, the second spring arms defining spaces therebetween. The first spring arms are received between the second spring arms, and the bearing cages are sized so as to permit independent flexing motion of the first and second spring arms.",No,No,Yes,No
10001029,3,"Tell me whether this is a green patent related to transportation with Yes or No. Bearing locking assemblies and methods of assembling the same.A bearing assembly for use in a gas turbine engine is provided. The bearing assembly includes a bearing retainer having an inner portion, an outer portion spaced radially apart from the inner portion, and an intermediate portion connecting the inner portion and the outer portion, wherein the inner portion and the outer portion define a space there-between. The bearing assembly also includes a bearing housing having an extended portion positioned within the space. The bearing assembly also includes a locking assembly comprising a locking plate and an axial keyway that extends axially away from the locking plate. The locking plate is coupled to the bearing retainer and the axial keyway is coupled to the extended portion of the bearing housing.",No,No,No,No
10001031,3,"Tell me whether this is a green patent related to transportation with Yes or No. Turbine casing and method of manufacturing thereof.A design for a casing of a large turbine is described with the casing including at least a front section, a middle section and an end section designed such that changes to the mold of the casing required to provide for a change in rotational speed to adapt the turbine to a different power grid frequency are limited to the mold for the middle section of the casing.",No,Yes,Yes,No
10001032,3,"Tell me whether this is a green patent related to transportation with Yes or No. Water removal device for steam turbine.A hollow portion is formed inside a stator blade. A slit having an inlet opening on a pressure surface of the stator blade facing wet steam flow is formed that communicates with the hollow portion in the axial direction of the stator blade. The hollow portion communicates with a region having a lower pressure than the flow field of the wet steam flow. The pressure in the hollow portion is reduced to introduce water film flow formed from water drops on the pressure surface of the stator blade to the slit. The slit is formed at a downstream side end, in the flow direction of the wet steam flow, of the hollow portion, and the stator blade trailing edge side wall surface of the slit is at an acute angle to a leading edge side reference plane of the pressure side of the stator blade.",No,Yes,No,No
10001041,3,"Tell me whether this is a green patent related to transportation with Yes or No. Engine device.An engine includes an exhaust gas purification device for treating exhaust gas. The exhaust gas purification device is arranged on the upper surface side of the engine. Regarding structure in which an exhaust throttle device is provided in an installation portion of an exhaust manifold on one side of the engine, the exhaust throttle device is inclined and disposed with respect to the right side surface of the engine in a plan view, and a gap is formed between the right side surface of a head cover and the inner side surface of the exhaust throttle device.",No,No,Yes,Yes
10001052,3,"Tell me whether this is a green patent related to transportation with Yes or No. Combustion state estimation method.Where a relationship between maximum heat release rate timing and a first combustion period length (that is, a reference relationship) in the case where an engine rotation speed of a spark-ignition internal combustion engine is a selected speed and a valve opening characteristic of an intake valve is a reference characteristic is expressed by the function are f=f(θdQpeak) where θdQpeak denotes the maximum heat release rate timing and aref denotes the first combustion period length, when the valve opening characteristic of the intake valve changes to a specific characteristic from this state, a first combustion period length for selected maximum heat release rate timing is estimated on the basis of the mathematical expression a=f(θ2)+Δa1 where θ2 denotes the selected maximum heat release rate timing and a denotes the first combustion period length.",No,Yes,No,Yes
10001059,3,Tell me whether this is a green patent related to transportation with Yes or No. Accessory gearbox with tower shaft removal capability.An accessory system for a gas turbine engine includes an accessory gearbox which defines an accessory gearbox axis and includes first and second sides. A first geartrain includes one or more shafts rotatable about axes perpendicular to the first side of the accessory gearbox and a second geartrain includes one or more shafts rotatable about axes perpendicular to the second side of the accessory gearbox. A driven gear set defines an input axis and drives first geartrain and the second geartrain about corresponding first and second drive axes parallel to the input axis.,No,Yes,Yes,No
10001065,3,"Tell me whether this is a green patent related to transportation with Yes or No. Control concept for closed loop Brayton cycle.An improved closed loop Brayton cycle for a power plant is provided that includes a heater, at least one turbine, a recuperator, at least one cooler, at least one compressor, a bypass line and a flap valve arrangement in a closed circuit in which working fluid is circulated to produce electricity via a generator. Depending upon the requirement, such as, in case of gird load disconnection, speed of a shaft-line to which the turbine, the compressor and the generator are configured is also required to be reduced without any impact on the pressure drop in the cycle. For that the non-tight flap valve arrangement is configured on each conduit between the heater and the at least one turbine in a closest possible proximity to each turbine inlet.",No,No,No,No
10001066,3,"Tell me whether this is a green patent related to transportation with Yes or No. Rotary actuator for variable geometry vanes.A rotary actuator for control of variable geometry vanes is provided. The actuator is rotary so that operating components are internalized to protect fuel from contamination. The rotary actuator is a self-contained unit so that the device may be removed from the gas turbine engine without requiring removal of additional fuel system components. Finally, some embodiments of the rotary actuator may comprise multiple actuator loops to provide adjustment for two or more rows of vanes, independently.",No,No,No,No
10001067,3,"Tell me whether this is a green patent related to transportation with Yes or No. Carburetor with scavenging fluid flow.A carburetor may include a body having a main bore from which a fuel and air mixture is discharged for use by an engine, a throttle valve head, a choke valve head and a flow directing feature. The throttle valve head may be carried by the body and is moveable between an idle position and a wide open position to control at least some fluid flow through the main bore. The choke valve head may also be carried by the body and is moveable between a first position and a second position to at least in part control fluid flow through the main bore. And the flow directing feature associated with the choke valve head or the throttle valve head may alter at least one of the velocity or direction of at least a portion of the fluid that flows in the main bore.",No,Yes,Yes,Yes
10001087,3,Tell me whether this is a green patent related to transportation with Yes or No. EGR power module and method of use thereof.An exhaust gas recirculation (“EGR�? power module configured for a wire harness of an altimetric/barometric pressure sensor of an EGR system for an engine includes a set of wires and a circuit. The set of wires is configured to match the wire harness on the altimetric/barometric pressure sensor for the engine. The circuit provides a resistance to the wire harness through the set of wires.,No,Yes,Yes,Yes
10001134,3,"Tell me whether this is a green patent related to transportation with Yes or No. Rotor disc.A rotor disc having an enlarged radially outer rim defining a circumferentially-extending dovetail groove for housing the root portion of a rotor blade. The groove has a groove axis and the groove is unsymmetrical about the groove axis. For example, the dovetail groove may have a restricted radially outer opening extending to an enlarged radially inner bulb profile having a pair of axially opposed curved surfaces and the opposing curved surfaces may unsymmetrical about the groove axis.",No,Yes,Yes,Yes
10001136,3,"Tell me whether this is a green patent related to transportation with Yes or No. Panel attachment system.A gas turbine engine exhaust panel mounting system comprising a panel, a casing and an attachment assembly for removably connecting the panel to the casing comprises a retaining portion, a clamping portion, and a ‘C�?shaped connecting link.The connecting link has a first attachment portion and an opposite second attachment portion with the first and second attachment portions being connected to one another by a center portion. Each of the first and second attachment portions is substantially parallel to one another and extends in the same direction from respective ends of the center portion. The first attachment portion is fixedly connected to the casing by the clamping portion, and the second attachment portion is slidingly connected to the panel by the retaining portion.",No,No,No,No
10001137,3,"Tell me whether this is a green patent related to transportation with Yes or No. Exhaust-gas turbocharger.An exhaust-gas turbocharger (1) with 2-channel turbine inflow, including a housing (2), a shaft (6) mounted in the housing (2), a compressor wheel (8) arranged on the shaft (6) and a turbine wheel (7) arranged on the shaft (6), and a first and a second inflow duct (11, 12) formed in the housing (2). Both inflow ducts (11, 12) open in the direction of the turbine wheel (7). A partition (9) separates the two inflow ducts (11, 12) from one another. At least one water-cooling duct (10) is provided in the interior of the partition (9).",No,Yes,Yes,Yes
10001204,3,"Tell me whether this is a green patent related to transportation with Yes or No. Vibration isolation structure of power unit including torque dampers.A vibration isolation structure of a power unit in which an internal combustion engine is provided with transmissions, including plural transmission gears and a power transmission shaft that pivotally supports the plural transmission gears, and torque dampers are provided between a pair of adjacent transmission gears and the power transmission shaft. The vibration isolation structure can suppress torque fluctuation itself accompanying gearshift and driving reaction force to small fluctuation, and reduce the size of the power unit.",No,No,No,No
10001272,3,"Tell me whether this is a green patent related to transportation with Yes or No. Apparatus and method for close coupling of heat recovery steam generators with gas turbines.A heat recovery steam generator (“HRSG�? 40, which is closely coupled to a gas turbine, includes a flow controls structural array 10 disposed upstream of the tubes 42 of the HRSG 40. The structural array 10 is formed of a plurality of grate-like panels 18 secured to horizontal supports 24 mounted to the support structure of the HRSG 40. The structural array 10 diffuses the high velocity exhaust stream 14 exiting the gas turbine and redistributes the gas flow evenly throughout the HRSG 40. The structural array 10 reduces wear and damage of the tubes 46. ",No,Yes,No,Yes
10001381,3,"Tell me whether this is a green patent related to transportation with Yes or No. Presentation plan creation apparatus, information presentation apparatus, and presentation plan creation method.The present invention aims to create an information presentation plan suitable for characteristics of output devices in view of driver's driving leeway. A presentation plan creation apparatus of the present invention includes: a driving behavior proportion prediction unit that predicts a driving behavior proportion, for each divided path; a device leeway acquisition unit that acquires device leeway data; a presentation item extraction unit that acquires presentation item data; and a presentation plan creation unit that creates a presentation plan in line with a selection condition. The selection condition is that a time of performing, on the selected path, any of the driving behaviors that allows the leeway of the selected device to be equal to or greater than the required leeway required to present the presentation item is equal to or longer than the required viewing time required to view the presentation item.",No,No,Yes,No
10001404,3,"Tell me whether this is a green patent related to transportation with Yes or No. Method and system for monitoring sub-synchronous torsional oscillations of a shaft line of a steam turbine.A method for monitoring sub-synchronous torsional oscillations of a shaft line of a steam turbine includes measuring a rotational speed of the shaft line over a period of time and generating, from the measured rotational speed, a signal representative of the rotational speed over the period of time. The method further includes performing a spectrum analysis on the signal to determine, for at least one given frequency, an amplitude of variation of the rotational speed at the given frequency, comparing the amplitude with at least one predetermined amplitude threshold for the frequency, and generating an alert signal if the amplitude exceeds at least one predetermined amplitude threshold.",No,No,No,No
10001528,3,"Tell me whether this is a green patent related to transportation with Yes or No. Battery deterioration degree estimating apparatus and estimating method.A battery deterioration degree estimating apparatus includes a storage deterioration degree estimator that estimates the storage deterioration degree of the battery in reuse based on the storage deterioration degree of the battery in the in-vehicle period and the load information of the battery in reuse, the cycle deterioration degree estimator that estimates the cycle deterioration degree of the battery in reuse on the basis of the load information of the battery in reuse, and the total-deterioration-degree at secondary-use-start calculator that calculates the total deterioration degree of the battery at the time point of reuse start. The battery deterioration degree estimating apparatus includes the total-deterioration-degree detector that estimates the total deterioration degree of the battery after the reuse start on the basis of the storage deterioration degree in reuse, the cycle deterioration degree in reuse, and the total deterioration degree of the battery at the time point of the reuse start.",No,Yes,Yes,Yes
10001690,3,"Tell me whether this is a green patent related to transportation with Yes or No. Colloid electrolyte composition.The invention relates to a colloidal electrolyte composition comprising a polyelectrolyte selected from one or more cationic polymers, a particulate phase forming a colloidal dispersion, and a binder system able to form a cross-linked network upon curing the electrolyte composition. Also, the invention relates to a method of preparation the colloidal electrolyte composition, to an electrochemical cell and to a method of preparation the electrochemical cell.",No,Yes,Yes,Yes
10001782,3,"Tell me whether this is a green patent related to transportation with Yes or No. Target pathway generating device and driving control device.A target pathway generating device basically has a generating unit that generates a target pathway at a predetermined timing for controlling the driving of a vehicle in a predetermined section, and a setting unit that sets a target vehicle speed in advance at a section endpoint of the section in which the vehicle is currently driven. The target vehicle speed is used when the generating unit cannot generate a target pathway at the predetermined timing. The setting unit sets the target vehicle speed based on road information in the predetermined section.",No,Yes,Yes,No
10002274,3,"Tell me whether this is a green patent related to transportation with Yes or No. Handheld indicia reader having locking endcap.An indicia-reading device including an indicia-capturing subsystem for acquiring information about indicia within the indicia-capturing subsystem's field of view and an indicia-decoding module configured for decoding indicia information within the indicia-capturing subsystem's field of view. The device also includes a hand-supportable housing, a battery compartment, an end cap for holding the battery compartment in place, and a locking mechanism for securing the end cap to the battery compartment during use.",No,No,No,No
10002300,3,"Tell me whether this is a green patent related to transportation with Yes or No. Apparatus and method for monitoring driver's concentrativeness using eye tracing.Provided are an apparatus and method for monitoring driver's concentrativeness capable of monitoring whether a driver is concentratedly obtaining major information by tracing a driver's sight while a vehicle is running, in order to provide alarm to the driver when driver's concentrativeness is dropped at a time when the major information is changed while the vehicle is running.",No,Yes,Yes,No
10002379,3,"Tell me whether this is a green patent related to transportation with Yes or No. Power tool and sales system therefor.An 18V power tool having one 18V battery pack attachable thereto and a 36V power tool having two 18V battery packs attachable thereto are housed in a tool case and sold as a set or kit. Two or more battery packs and/or a charger may also be included in the set, and sold therewith. A tool case may be used to house and carry the power tools, as well as the battery packs and/or charger, if provided. Sales systems for selling such power tools are also disclosed.",No,No,No,No
10002719,3,"Tell me whether this is a green patent related to transportation with Yes or No. Separator having binder layer, and electrochemical device comprising the separator and method of preparing the separator.The present disclosure provides a separator comprising a porous substrate, a porous coating layer and a binder layer, the binder comprising at least one homopolymer of polyvinylidene fluoride and at least one copolymer of polyvinylidene fluoride (PVDF)-co-hexafluoropropylene (HFP) so that a content difference of hexafluoropropylene (HFP) present in the two compounds is about 3 wt % or higher.",No,No,No,No
10003049,3,"Tell me whether this is a green patent related to transportation with Yes or No. Secondary battery of improved safety.Disclosed herein is a secondary battery having an electrode assembly mounted in a receiving part of a pouch-shaped battery case, wherein convex parts formed to protrude from the battery case upward are provided at the upper end of the receiving part of the battery case corresponding to electrode tabs of the electrode assembly so as to support coupling portions (V-form regions) between the electrode tabs and corresponding electrode leads against injection pressure of a holt melt resin during injection molding to form a pack case with respect to the secondary battery.",No,No,Yes,No
10003050,3,"Tell me whether this is a green patent related to transportation with Yes or No. Battery module with heat transfer plate engagement section.A battery module includes a battery cell, a heat transfer plate, and a holder. The heat transfer plate is arranged side by side with the battery cell and has an edge and is thermally coupled to the battery cell. The holder holds the battery cell and that has a cutout section to which the heat transfer plate is fitted. The edge of the heat-transmitting plate has a first engagement section that is at least one of a first recess and a first protrusion. The holder has a second engagement section that is at least one of a second protrusion, which is fitted to the first recess and a second protrusions, which is fitted to the first protrusion.",No,Yes,Yes,Yes
10003054,3,Tell me whether this is a green patent related to transportation with Yes or No. Power source pack.A power source pack includes: a housing; and a power source module which is housed in the housing. The power source module includes: a cell stack including a plurality of energy storage devices each having a safety valve; and a heat insulator positioned between an inner wall of the housing and the cell stack and having an approximately flat-plate shape. The heat insulator faces the safety valves of the cell stack in an opposed manner.,No,Yes,Yes,Yes
10003055,3,Tell me whether this is a green patent related to transportation with Yes or No. Battery module.A battery module includes: a plurality of battery cells and a case for housing the plurality of battery cells. The case has a plurality of through-holes which are provided to a wall part forming an outer face of the battery module and via which gas ejected from at least one of the plurality of battery cells is discharged in a dispersed manner.,No,Yes,Yes,Yes
10003057,3,"Tell me whether this is a green patent related to transportation with Yes or No. Separator paper for electrochemical cells.A paper suitable for use as separator in an electrochemical cell, including at least 60 wt. % of an aramid fibril and at least 1 wt. % of an aramid fiber. The paper has a grammage of 5 to 100 g/m2, and the aramid fibril has a Canadian Standard Freeness (CSF) in a wet phase of less than 300 ml and a specific surface area (SSA) after drying of less than 3 m2/g. It has been found that a paper with this composition combines good electrolyte absorption and ion permeability with high stability during use, leading to a long lifetime for the electrochemical cell.",No,No,Yes,No
10003058,3,"Tell me whether this is a green patent related to transportation with Yes or No. Method of making a co-extruded, multi-layered battery separator.A battery separator comprises a co-extruded, microporous membrane having at least two layers made of extrudable polymers and having: a uniform thickness defined by a standard deviation of <0.80 microns (μm); or an interply adhesion as defined by a peel strength >60 grams.",No,No,Yes,No
10003061,3,"Tell me whether this is a green patent related to transportation with Yes or No. Energy storage device and method of manufacturing energy storage device.An energy storage device includes: an electrode assembly; a case for storing the electrode assembly therein, the case having an electrolyte solution sealing portion where an electrolyte solution pouring hole formed in the case is sealed; and at least one partition member arranged in a gap formed between the case and the electrode assembly stored in the case. The partition member partitions the gap in the winding axis direction of the electrode assembly by surrounding the electrode assembly in the winding direction of the electrode. The electrolyte solution pouring hole is arranged at a position closer to one end of the electrode assembly than the partition member close to one end of the case is in the winding axis direction.",No,Yes,Yes,Yes
10003062,3,"Tell me whether this is a green patent related to transportation with Yes or No. Modular battery cover.A device may include an electronic component stack cover having an open end sized to receive a modular electronic component stack including a plurality of like modular electronic components, an at least partially closed end, and sides extending from the at least partially closed end toward the open end. The at least partially closed end and the at least one side may form a chamber. At least one electrically conductive probe may extend from the at least partially closed end into the chamber. The chamber may conform to an outer shape of at least a portion of the modular electronic component stack, and the electrically conductive probe may be configured to electrically interface with a first connector on the electronic component stack when the stack is within the chamber.",No,No,Yes,No
10003065,3,"Tell me whether this is a green patent related to transportation with Yes or No. Method for manufacturing battery wiring module.Provided is a method for manufacturing battery wiring module including: a coating step of coating one long side portion of an elongated flat plate conductor and outer peripheral portions of linear conductors disposed in parallel along the long side portion with a predetermined gap therebetween having a predetermined gap with respect to the long side portion by a first insulating resin portion; and a pressing step of separating the flat plate conductor at a predetermined gap in the longitudinal direction of the flat plate conductor and forming a plurality of busbar electrically connecting electrode terminals provided in at least two battery cells connected to each other in the same direction among the plurality of battery cells overlapping each other in the same direction, the electrode terminals being arranged in parallel in the same direction.",No,Yes,Yes,No
10003066,3,"Tell me whether this is a green patent related to transportation with Yes or No. Connecting pole for a rechargeable battery, rechargeable battery housing and machine for producing a connecting pole.The invention relates to a connecting pole (1) for a rechargeable battery (12) having the following features: a) the connecting pole (1) has a connecting section (2), in which a pole terminal can be fastened on the connecting pole (1), b) the connecting pole (1) has a fastening section (3), in which the connecting pole (1) can be fastened in a housing part (5) of the rechargeable battery (12), c) the fastening section (3) has a labyrinth section (4), d) the outer wall (6) of the connecting pole (1) has, in the labyrinth section (4), one or more peripheral projections (7, 8, 10), e) at least two adjacently arranged peripheral projections (70, 71, 72, 73, 80, 81, 82, 83) are flanged in pairs in the mutually facing direction, wherein a recess (11) is formed on each of the peripheral projections (70, 71, 72, 73, 80, 81, 82, 83) with respect to the outer wall (6) of the connecting pole (1) by the flanged region. The invention also relates to a rechargeable battery housing or a part thereof with at least one such connecting pole and to a machine for producing such a connecting pole.",No,Yes,Yes,Yes
10003067,3,"Tell me whether this is a green patent related to transportation with Yes or No. Electric storage device and method for producing electric storage device.At least a connector of a current collecting member that is welded to an electrode plate of an electrode assembly is constituted by a rolled material, and the current collecting member and the electrode assembly are bonded to each other by vibration welding.",No,Yes,Yes,Yes
10003068,3,"Tell me whether this is a green patent related to transportation with Yes or No. High capacity anode materials for lithium ion batteries.High capacity silicon based anode active materials are described for lithium ion batteries. These materials are shown to be effective in combination with high capacity lithium rich cathode active materials. Supplemental lithium is shown to improve the cycling performance and reduce irreversible capacity loss for at least certain silicon based active materials. In particular silicon based active materials can be formed in composites with electrically conductive coatings, such as pyrolytic carbon coatings or metal coatings, and composites can also be formed with other electrically conductive carbon components, such as carbon nanofibers and carbon nanoparticles. Additional alloys with silicon are explored.",No,Yes,Yes,Yes
10003069,3,"Tell me whether this is a green patent related to transportation with Yes or No. Lead-acid battery.A lead-acid battery includes a negative electrode material containing graphite and barium sulfate. A ratio S/W of an average plate interval S between a negative electrode plate and a positive electrode plate, to a mass W of the negative electrode material per one negative electrode plate is 0.01 mm/g or more.",No,No,Yes,No
10003071,3,"Tell me whether this is a green patent related to transportation with Yes or No. Electrode structure, method of fabricating the same, and lithium battery.An electrode structure is provided. The electrode structure includes a substrate, a buffer layer, and a nano-material layer. The buffer layer is disposed on the substrate. The nano-material layer is disposed on the buffer layer, wherein the structure of the nano-material layer is nanowall.",No,Yes,Yes,Yes
10003072,3,"Tell me whether this is a green patent related to transportation with Yes or No. Positive electrode active material for secondary battery, method for producing same and secondary battery.A secondary battery having an improved life characteristics is provided by the use of a positive electrode active material for a secondary battery, comprising (a) a surface layer comprising a lithium metal composite oxide having a spinel crystal structure represented by space group Fd-3m, and (b) an internal portion comprising a lithium metal composite oxide having a spinel crystal structure represented by space group P4332.",No,Yes,No,Yes
10003073,3,"Tell me whether this is a green patent related to transportation with Yes or No. Electrode and nonaqueous electrolyte battery.According to one embodiment, an electrode is provided. The electrode includes an electrode mixture layer and a current collector. The electrode mixture layer contains active material particles. The electrode mixture layer includes a first surface being in contact with the current collector and a second surface separated from the first surface by a thickness of the electrode mixture layer. The electrode mixture layer includes a first portion having the first surface and a second portion having the second surface. In the first portion, a first oxide layer is formed on the active material particle. In the second portion, a second oxide layer is formed on the active material particles. The thickness of the first oxide layer is more than the thickness of the second oxide layer.",No,Yes,Yes,Yes
10003074,3,"Tell me whether this is a green patent related to transportation with Yes or No. Lithium ion cell having improved ageing behavior.A formed, secondary electrochemical cell includes at least one positive electrode containing a metal compound capable of reversibly incorporating and releasing lithium in the form of ions, at least one negative electrode containing a carbon compound capable of reversibly incorporating or releasing lithium in the form of ions, and/or a metal and/or semi-metal which can be alloyed with lithium, an electrolyte via which lithium ions can migrate between the at least one positive electrode and the at least one negative electrode, and mobile lithium available for incorporation or releasing processes in the electrodes, wherein capacity of the at least one negative electrode for taking up lithium is higher than that of the at least one positive electrode, the at least one negative electrode has a higher capacity than required for taking up the entire mobile lithium contained in the cell, and the mobile lithium is contained in the cell in an amount which exceeds the capacity of the at least one positive electrode for taking up lithium.",No,Yes,Yes,Yes
10003075,3,"Tell me whether this is a green patent related to transportation with Yes or No. Carbon nanotube-metal nanocomposites as flexible, free standing, binder free high performance anode for Li-ion battery.The present invention relates to carbon nanotubes-metal nano composite by chemical route and the corresponding development of strong and flexible, light weight, self-supporting anode through simple vacuum filtration technique, which is favored by the high aspect ratio of the Multi-walled carbon nanotubes. The self-supported anode has an added advantage that it can be used as electrodes without binder and electrical conductor (unlike other carbonaceous powder materials) that helps us to elucidate the precise electrochemical properties. The metals used can be Sn, Si, Al, etc. The developed high capacity, free-standing anode can be used in rechargeable Li-ion batteries and is demonstrated successfully in powering solar lantern.",No,No,Yes,Yes
10003076,3,"Tell me whether this is a green patent related to transportation with Yes or No. Binder for electrode in lithium secondary cell, electrode manufactured using said binder, and lithium secondary cell in which said electrode is used.A binder for an electrode of a lithium secondary battery contains a water dispersion of a polyurethane. The polyurethane has been formed of (A) a polyisocyanate, (B) a compound having two or more active hydrogen groups, (C) a compound having one or more active hydrogen groups and a hydrophilic group, and (D) a chain extending agent. The (B) compound having two or more active hydrogen groups contains an olefinic polyol and/or a carbonate diol having a carbon number between carbonate bond chains of less than 6. The binder has high adhesiveness to a collector, does not cause release in press molding, has high flexibility, and is excellent in bindability and resistance to an electrolytic solution.",No,No,Yes,No
